APPOINTMENT_MONTH_START_DATE,GP_CODE,GP_NAME,SUPPLIER,PCN_CODE,PCN_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,HCP_TYPE,APPT_MODE,NATIONAL_CATEGORY,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS,APPT_STATUS
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,15 to 21 Days,15,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,2 to 7 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Unplanned Clinical Activity,Same Day,101,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,15 to 21 Days,13,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,More than 28 Days,17,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,1 Day,8,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Unplanned Clinical Activity,1 Day,2,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Patient contact during Care Home Round,2 to 7 Days,2,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,8 to 14 Days,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,15 to 21 Days,223,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,Same Day,19,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Patient contact during Care Home Round,1 Day,4,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,More than 28 Days,1,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,8 to 14 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,4,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,More than 28 Days,48,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,1 Day,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,Same Day,50,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,1 Day,70,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Clinical Triage,2 to 7 Days,3,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,15 to 21 Days,2,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,Same Day,3,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,Same Day,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,1 Day,20,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,8 to 14 Days,36,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,Same Day,131,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Clinical Triage,Same Day,6,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,8 to 14 Days,1,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,1 Day,8,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,Same Day,66,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,1 Day,10,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Clinical Triage,Same Day,2,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,15 to 21 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Inconsistent Mapping,Same Day,242,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,2 to 7 Days,14,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,1 Day,5,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,22 to 28 Days,28,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,15 to 21 Days,5,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,2 to 7 Days,96,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,8 to 14 Days,29,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,2 to 7 Days,2,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,2 to 7 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,22 to 28 Days,1,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,More than 28 Days,3,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,8 to 14 Days,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,8 to 14 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,22 to 28 Days,57,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,2 to 7 Days,10,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,Same Day,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,15 to 21 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,8 to 14 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,22 to 28 Days,10,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,More than 28 Days,13,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,2 to 7 Days,19,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,1 Day,3,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,4,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,2 to 7 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,22 to 28 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Unplanned Clinical Activity,More than 28 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,15 to 21 Days,19,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,2 to 7 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,8 to 14 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,1 Day,3,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,1 Day,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,15,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,More than 28 Days,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Inconsistent Mapping,Same Day,137,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Structured Medication Review,15 to 21 Days,4,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Patient contact during Care Home Round,2 to 7 Days,5,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,1 Day,21,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Patient contact during Care Home Round,Same Day,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,15 to 21 Days,25,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Unplanned Clinical Activity,2 to 7 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,2 to 7 Days,36,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Video Conference/Online,Unplanned Clinical Activity,Same Day,27,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,414,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,Planned Clinics,1 Day,8,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,Same Day,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinics,1 Day,1,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,8 to 14 Days,3,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Unknown,Face-to-Face,Planned Clinics,8 to 14 Days,1,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,2 to 7 Days,5,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Unknown,Face-to-Face,Planned Clinics,Unknown / Data Issue,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,Same Day,16,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Unknown,Home Visit,Home Visit,1 Day,14,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Unknown,Home Visit,Home Visit,2 to 7 Days,6,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Clinical Triage,1 Day,2,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Unknown,Home Visit,Home Visit,Same Day,30,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,Same Day,2,DNA
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,Planned Clinics,2 to 7 Days,4,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,Same Day,3,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,Same Day,92,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,More than 28 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,8 to 14 Days,2,Attended
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Telephone,General Consultation Routine,More than 28 Days,1,Unknown
01MAR2026,M82032,SEVERN FIELDS MEDICAL PRACTICE,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Planned Clinics,More than 28 Days,18,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Routine,15 to 21 Days,6,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,5,DNA
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,Same Day,566,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,8 to 14 Days,9,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,22 to 28 Days,2,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,2 to 7 Days,3,DNA
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,2 to 7 Days,16,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,15 to 21 Days,6,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Face-to-Face,General Consultation Acute,1 Day,7,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",GP,Video Conference/Online,Inconsistent Mapping,Same Day,21,Unknown
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Planned Clinical Procedure,22 to 28 Days,21,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Telephone,Inconsistent Mapping,22 to 28 Days,2,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,General Consultation Acute,8 to 14 Days,1,Attended
01MAR2026,M82034,CLAREMONT BANK SURGERY,EMIS,U60057,SHREWSBURY PCN,M2L0M,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Other Practice staff,Face-to-Face,Inconsistent Mapping,Same Day,4,Attended
